#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000005_01477	158787.BSCA_2313	1.96e-257	709.0	COG3547@1|root,COG3547@2|Bacteria,2GNQB@201174|Actinobacteria,4D0M5@85004|Bifidobacteriales	201174|Actinobacteria	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DEDD_Tnp_IS110,HA,Transposase_20
MGYG000000005_01541	78346.BRUM_0198	7.18e-30	116.0	2B5AP@1|root,31Y4U@2|Bacteria,2IF9M@201174|Actinobacteria,4D15J@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4192
MGYG000000005_01574	216816.GS08_09500	2.1e-293	801.0	COG0624@1|root,COG0624@2|Bacteria,2GK09@201174|Actinobacteria,4CZ9K@85004|Bifidobacteriales	201174|Actinobacteria	E	Peptidase dimerisation domain	dapE	-	3.5.1.18	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R02734	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M28
MGYG000000005_01606	216816.GS08_09675	0.0	986.0	COG2986@1|root,COG2986@2|Bacteria,2GJZW@201174|Actinobacteria,4D1V2@85004|Bifidobacteriales	201174|Actinobacteria	E	Aromatic amino acid lyase	hutH	-	4.3.1.3	ko:K01745	ko00340,ko01100,map00340,map01100	M00045	R01168	RC00361	ko00000,ko00001,ko00002,ko01000	-	-	-	Lyase_aromatic
MGYG000000005_01638	326426.Bbr_1424	1.98e-164	459.0	COG0546@1|root,COG0546@2|Bacteria,2GR01@201174|Actinobacteria	201174|Actinobacteria	S	Haloacid dehalogenase-like hydrolase	-	-	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
MGYG000000005_01704	78345.BMERY_1213	7.74e-81	245.0	COG1670@1|root,COG1670@2|Bacteria,2HZBU@201174|Actinobacteria,4CZN2@85004|Bifidobacteriales	201174|Actinobacteria	J	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
MGYG000000005_01837	216816.GS08_09370	6.28e-118	338.0	COG0736@1|root,COG0736@2|Bacteria,2HZNB@201174|Actinobacteria,4D10J@85004|Bifidobacteriales	201174|Actinobacteria	I	Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein	acpS	-	2.7.8.7	ko:K00997	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	-	ACPS
MGYG000000005_01905	158787.BSCA_0459	6.35e-107	338.0	COG1501@1|root,COG1501@2|Bacteria,2GP4V@201174|Actinobacteria,4D005@85004|Bifidobacteriales	201174|Actinobacteria	G	Belongs to the glycosyl hydrolase 31 family	-	-	-	-	-	-	-	-	-	-	-	-	DUF5110,Glyco_hydro_31
MGYG000000005_00790	216816.GS08_06390	3.55e-205	569.0	COG1354@1|root,COG1354@2|Bacteria,2GN1U@201174|Actinobacteria,4CYRV@85004|Bifidobacteriales	201174|Actinobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	scpA	-	-	ko:K05896	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpA
MGYG000000005_00664	78345.BMERY_1674	3.75e-142	403.0	COG0765@1|root,COG0765@2|Bacteria,2GN44@201174|Actinobacteria,4CZG7@85004|Bifidobacteriales	201174|Actinobacteria	E	Binding-protein-dependent transport system inner membrane component	glnP	-	-	ko:K02029,ko:K10040	ko02010,map02010	M00228,M00236	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1
MGYG000000005_01052	216816.GS08_04530	7.77e-280	765.0	COG0082@1|root,COG0082@2|Bacteria,2GJJN@201174|Actinobacteria,4CZ43@85004|Bifidobacteriales	201174|Actinobacteria	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016491,GO:0016651,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv2540c	Chorismate_synt
MGYG000000005_00865	216816.GS08_05910	7.02e-218	602.0	COG0598@1|root,COG0598@2|Bacteria,2HZ8V@201174|Actinobacteria,4CYWX@85004|Bifidobacteriales	201174|Actinobacteria	P	CorA-like Mg2+ transporter protein	corA	-	-	ko:K03284	-	-	-	-	ko00000,ko02000	1.A.35.1,1.A.35.3	-	-	CorA
MGYG000000005_00900	1437610.BREU_0058	7.73e-116	353.0	COG1129@1|root,COG1129@2|Bacteria,2I2G1@201174|Actinobacteria,4CZ58@85004|Bifidobacteriales	201174|Actinobacteria	G	ATPases associated with a variety of cellular activities	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
MGYG000000005_00932	326426.Bbr_1081	0.0	873.0	COG0577@1|root,COG0577@2|Bacteria,2IF0F@201174|Actinobacteria,4D0HZ@85004|Bifidobacteriales	201174|Actinobacteria	V	Efflux ABC transporter, permease protein	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX
MGYG000000005_00964	216816.GS08_04955	4.36e-200	553.0	COG0543@1|root,COG0543@2|Bacteria,2HQ24@201174|Actinobacteria,4CZC1@85004|Bifidobacteriales	201174|Actinobacteria	C	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B	pyrK	-	-	ko:K02823	ko00240,ko01100,map00240,map01100	-	-	-	ko00000,ko00001	-	-	-	DHODB_Fe-S_bind,FAD_binding_6,NAD_binding_1
MGYG000000005_00996	1110697.NCAST_31_00410	1.98e-06	51.2	2BRT2@1|root,32KT3@2|Bacteria,2HKX7@201174|Actinobacteria,4G577@85025|Nocardiaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01028	216816.GS08_04640	2.21e-310	849.0	COG1282@1|root,COG1282@2|Bacteria,2GNKB@201174|Actinobacteria,4CZF5@85004|Bifidobacteriales	201174|Actinobacteria	C	The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane	pntB	-	1.6.1.2	ko:K00325	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	PNTB
MGYG000000005_01093	326426.Bbr_0843	2.75e-99	295.0	COG3064@1|root,COG3064@2|Bacteria,2GQVM@201174|Actinobacteria,4D1DJ@85004|Bifidobacteriales	201174|Actinobacteria	M	Excalibur calcium-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF1524,DUF2510,Excalibur
MGYG000000005_01126	216816.GS08_10540	0.0	1273.0	2CETP@1|root,33P5Y@2|Bacteria,2GMJ0@201174|Actinobacteria,4CZCV@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01160	216816.GS08_00120	0.0	882.0	COG1373@1|root,COG1373@2|Bacteria,2GM3Y@201174|Actinobacteria,4D05H@85004|Bifidobacteriales	201174|Actinobacteria	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000005_01192	216816.GS08_00340	2.06e-216	610.0	COG1840@1|root,COG2304@1|root,COG1840@2|Bacteria,COG2304@2|Bacteria,2GNSN@201174|Actinobacteria,4D05R@85004|Bifidobacteriales	201174|Actinobacteria	P	von Willebrand factor type A domain	-	-	-	ko:K07114	-	-	-	-	ko00000,ko02000	1.A.13.2.2,1.A.13.2.3	-	-	SBP_bac_11,VWA,VWA_2,VWA_3,VWA_CoxE
MGYG000000005_01226	326426.Bbr_0094	1.31e-232	642.0	COG0191@1|root,COG0191@2|Bacteria,2GM5P@201174|Actinobacteria,4CZJI@85004|Bifidobacteriales	201174|Actinobacteria	G	Fructose-bisphosphate aldolase class-II	fbaA	-	4.1.2.13	ko:K01624	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	F_bP_aldolase
MGYG000000005_01258	216816.GS08_00750	2.99e-68	207.0	2DRBM@1|root,33B4F@2|Bacteria,2HZRZ@201174|Actinobacteria,4D1G6@85004|Bifidobacteriales	201174|Actinobacteria	S	TIGRFAM helicase secretion neighborhood TadE-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Tad
MGYG000000005_01292	1437610.BREU_0385	0.0	3180.0	COG0366@1|root,COG1196@1|root,COG0366@2|Bacteria,COG1196@2|Bacteria,2I615@201174|Actinobacteria,4CZVH@85004|Bifidobacteriales	201174|Actinobacteria	G	Glycosyl hydrolase 101 beta sandwich domain	-	-	3.2.1.97	ko:K17624	-	-	-	-	ko00000,ko01000	-	GH101	-	CarboxypepD_reg,F5_F8_type_C,FIVAR,Glyco_hyd_101C,Glyco_hydro_101
MGYG000000005_01327	216816.GS08_01235	3.33e-140	396.0	COG3340@1|root,COG3340@2|Bacteria,2GN35@201174|Actinobacteria,4D10R@85004|Bifidobacteriales	201174|Actinobacteria	E	Peptidase family S51	pepE	GO:0003674,GO:0003824,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:0140096,GO:1901564	3.4.13.21	ko:K05995	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S51
MGYG000000005_01457	216816.GS08_10065	7.19e-213	593.0	COG2852@1|root,COG2852@2|Bacteria,2HTNX@201174|Actinobacteria,4D0CP@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01522	547043.BIFPSEUDO_03947	3.52e-22	105.0	29W77@1|root,30HSE@2|Bacteria,2IKED@201174|Actinobacteria,4D0WN@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_01587	216816.GS08_09595	0.0	883.0	COG0766@1|root,COG0766@2|Bacteria,2GJPW@201174|Actinobacteria,4CZN7@85004|Bifidobacteriales	201174|Actinobacteria	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine	murA	-	2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R00660	RC00350	ko00000,ko00001,ko01000,ko01011	-	-	-	EPSP_synthase
MGYG000000005_01619	585199.HMPREF0577_1235	6.1e-199	562.0	COG1373@1|root,COG1373@2|Bacteria,2ICQ6@201174|Actinobacteria,4D5HV@85005|Actinomycetales	201174|Actinobacteria	S	cog cog1373	-	-	-	-	-	-	-	-	-	-	-	-	AAA_14,DUF4143
MGYG000000005_01651	762211.BSTEL_1491	6.27e-35	123.0	COG1309@1|root,COG1309@2|Bacteria,2I8DN@201174|Actinobacteria,4CZXN@85004|Bifidobacteriales	201174|Actinobacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_6,TetR_N
MGYG000000005_01685	216816.GS08_05340	1.17e-96	281.0	COG1716@1|root,COG1716@2|Bacteria,2GK99@201174|Actinobacteria,4D0R3@85004|Bifidobacteriales	201174|Actinobacteria	T	Inner membrane component of T3SS, cytoplasmic domain	garA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170	-	-	-	-	-	-	-	-	-	-	DZR,FHA,UPF0547,Yop-YscD_cpl,zf-ribbon_3,zinc_ribbon_2
MGYG000000005_01717	216816.GS08_04020	7.05e-223	615.0	COG1464@1|root,COG1464@2|Bacteria,2GMNI@201174|Actinobacteria,4CZNB@85004|Bifidobacteriales	201174|Actinobacteria	P	NLPA lipoprotein	-	-	-	ko:K02073	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	Lipoprotein_9
MGYG000000005_01751	216816.GS08_04190	9.76e-256	702.0	COG0012@1|root,COG0012@2|Bacteria,2GIXI@201174|Actinobacteria,4CZBU@85004|Bifidobacteriales	201174|Actinobacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	-	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
MGYG000000005_01817	216816.GS08_10340	9.24e-305	832.0	COG1653@1|root,COG1653@2|Bacteria,2GP9H@201174|Actinobacteria,4CYX5@85004|Bifidobacteriales	201174|Actinobacteria	G	Bacterial extracellular solute-binding protein	-	-	-	ko:K02027,ko:K10117	ko02010,map02010	M00196,M00207	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.28	-	-	SBP_bac_1,SBP_bac_8
MGYG000000005_01850	216816.GS08_02565	4.52e-299	818.0	COG2271@1|root,COG2271@2|Bacteria,2I2GK@201174|Actinobacteria,4CZ0T@85004|Bifidobacteriales	201174|Actinobacteria	G	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000000005_01886	796942.HMPREF9623_00434	9.95e-51	167.0	COG0798@1|root,COG0798@2|Bacteria,1TRMD@1239|Firmicutes,24958@186801|Clostridia	186801|Clostridia	P	PFAM Bile acid sodium symporter	arsB	-	-	ko:K03325	-	-	-	-	ko00000,ko02000	2.A.59	-	-	SBF
MGYG000000005_00840	216816.GS08_06125	3.23e-135	386.0	2AP35@1|root,31E4N@2|Bacteria,2IBUY@201174|Actinobacteria,4D0R7@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000005_00809	216816.GS08_06280	1.68e-193	538.0	28J4D@1|root,30NZ9@2|Bacteria,2I2E9@201174|Actinobacteria,4D2VD@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF3710)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3710
MGYG000000005_00646	216816.GS08_07135	1.99e-64	199.0	2B57P@1|root,31Y1M@2|Bacteria,2IFRB@201174|Actinobacteria,4D307@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF3052)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3052
MGYG000000005_00677	216816.GS08_07315	2.31e-81	250.0	COG1376@1|root,COG1376@2|Bacteria,2IH5P@201174|Actinobacteria,4D0TV@85004|Bifidobacteriales	201174|Actinobacteria	M	L,D-transpeptidase catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	CW_binding_1,YkuD
MGYG000000005_00710	216816.GS08_07465	1.44e-227	627.0	COG1879@1|root,COG1879@2|Bacteria,2GJ0Z@201174|Actinobacteria,4D2SP@85004|Bifidobacteriales	201174|Actinobacteria	G	Periplasmic binding protein domain	-	-	-	ko:K02058,ko:K10439	ko02010,ko02030,map02010,map02030	M00212,M00221	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2,3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	-	Peripla_BP_4,TAT_signal
MGYG000000005_00530	216816.GS08_03070	3.39e-274	750.0	COG0438@1|root,COG0438@2|Bacteria,2HEH6@201174|Actinobacteria,4CZSN@85004|Bifidobacteriales	201174|Actinobacteria	M	Glycosyl transferase 4-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
MGYG000000005_00560	216816.GS08_03270	0.0	890.0	COG0624@1|root,COG0624@2|Bacteria,2GM84@201174|Actinobacteria,4CYZT@85004|Bifidobacteriales	201174|Actinobacteria	E	Peptidase dimerisation domain	argE	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M28
MGYG000000005_00592	216816.GS08_03430	8.43e-155	434.0	COG0637@1|root,COG0637@2|Bacteria,2I362@201174|Actinobacteria,4CZ8D@85004|Bifidobacteriales	201174|Actinobacteria	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
MGYG000000005_00084	216816.GS08_08470	0.0	1319.0	COG0465@1|root,COG0465@2|Bacteria,2GJ4Q@201174|Actinobacteria,4CZ6U@85004|Bifidobacteriales	201174|Actinobacteria	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	GO:0003674,GO:0003824,GO:0004176,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0010468,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0019538,GO:0030163,GO:0040007,GO:0042623,GO:0043170,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,FtsH_ext,Intein_splicing,Peptidase_M41
MGYG000000005_00153	216816.GS08_08905	1.04e-95	280.0	COG0858@1|root,COG0858@2|Bacteria,2IKXP@201174|Actinobacteria,4CZZZ@85004|Bifidobacteriales	201174|Actinobacteria	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	rbfA	-	-	ko:K02834	-	-	-	-	ko00000,ko03009	-	-	-	RBFA
MGYG000000005_00186	216816.GS08_09070	1.55e-74	223.0	COG0091@1|root,COG0091@2|Bacteria,2IM3J@201174|Actinobacteria,4D0UZ@85004|Bifidobacteriales	201174|Actinobacteria	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome	rplV	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0008150,GO:0015934,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904	-	ko:K02890	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L22
MGYG000000005_00222	216816.GS08_09255	1.8e-114	331.0	COG1261@1|root,COG1261@2|Bacteria,2IIYF@201174|Actinobacteria,4D0YD@85004|Bifidobacteriales	201174|Actinobacteria	NO	SAF	-	-	-	-	-	-	-	-	-	-	-	-	ChapFlgA,SAF
MGYG000000005_00255	216816.GS08_01455	0.0	1060.0	COG0056@1|root,COG0056@2|Bacteria,2GJRJ@201174|Actinobacteria,4CZI7@85004|Bifidobacteriales	201174|Actinobacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
MGYG000000005_00291	216816.GS08_01740	4.32e-233	641.0	COG1496@1|root,COG1496@2|Bacteria,2GN1M@201174|Actinobacteria,4CZBI@85004|Bifidobacteriales	201174|Actinobacteria	Q	Multi-copper polyphenol oxidoreductase laccase	yfiH	GO:0003674,GO:0005488,GO:0005507,GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0043167,GO:0043169,GO:0044464,GO:0046872,GO:0046914,GO:0071944	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4,Isochorismatase
MGYG000000005_00323	216816.GS08_01960	1.28e-167	469.0	COG0571@1|root,COG0571@2|Bacteria,2GKER@201174|Actinobacteria,4CZ98@85004|Bifidobacteriales	201174|Actinobacteria	J	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre- crRNA and tracrRNA of type II CRISPR loci if present in the organism	rnc	GO:0003674,GO:0003676,GO:0003723,GO:0003725,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004525,GO:0004540,GO:0005488,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0032296,GO:0034641,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0140098,GO:1901360,GO:1901363	3.1.26.3	ko:K03685	ko03008,ko05205,map03008,map05205	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019,ko03036	-	-	-	Ribonucleas_3_3,dsrm
MGYG000000005_00422	33905.BTHE_0898	3.82e-52	164.0	COG2026@1|root,COG2026@2|Bacteria,2GSVC@201174|Actinobacteria,4D1NW@85004|Bifidobacteriales	201174|Actinobacteria	DJ	ParE toxin of type II toxin-antitoxin system, parDE	-	-	-	ko:K06218	-	-	-	-	ko00000,ko02048	-	-	-	ParE_toxin
MGYG000000005_00454	216816.GS08_02730	8.73e-314	856.0	COG1653@1|root,COG1653@2|Bacteria,2GJIP@201174|Actinobacteria,4CYRE@85004|Bifidobacteriales	201174|Actinobacteria	G	Bacterial extracellular solute-binding protein	-	-	-	ko:K02027	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	SBP_bac_1,SBP_bac_8
MGYG000000005_00486	1437608.BBIA_0871	3.25e-177	496.0	COG4336@1|root,COG4336@2|Bacteria,2GMIU@201174|Actinobacteria,4CYQI@85004|Bifidobacteriales	201174|Actinobacteria	S	Protein of unknown function (DUF1445)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1445
MGYG000000005_00519	216816.GS08_02980	0.0	986.0	COG0389@1|root,COG0389@2|Bacteria,2GQX7@201174|Actinobacteria,4CZ0D@85004|Bifidobacteriales	201174|Actinobacteria	L	DNA-damage repair protein (DNA polymerase IV) K00961	-	-	-	ko:K03502	-	-	-	-	ko00000,ko03400	-	-	-	IMS,IMS_C,IMS_HHH
MGYG000000005_00552	158787.BSCA_2013	2.05e-22	94.4	COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,2I2G7@201174|Actinobacteria,4D06R@85004|Bifidobacteriales	201174|Actinobacteria	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,Cupin_2,HTH_18
MGYG000000005_00616	216816.GS08_06970	2.39e-227	626.0	COG0564@1|root,COG0564@2|Bacteria,2GIY1@201174|Actinobacteria,4CYYR@85004|Bifidobacteriales	201174|Actinobacteria	J	Responsible for synthesis of pseudouridine from uracil	rluD	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
MGYG000000005_00745	216816.GS08_07680	9.64e-249	684.0	COG0714@1|root,COG0714@2|Bacteria,2GK07@201174|Actinobacteria,4CZ2I@85004|Bifidobacteriales	201174|Actinobacteria	S	ATPase family associated with various cellular activities (AAA)	moxR	-	-	ko:K03924	-	-	-	-	ko00000,ko01000	-	-	-	AAA_3
MGYG000000005_00777	216816.GS08_06450	3.19e-49	155.0	2CDC9@1|root,32RXG@2|Bacteria,2HB8G@201174|Actinobacteria	201174|Actinobacteria	S	Domain of unknown function (DUF5348)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5348
