#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000004_01080	565033.GACE_1112	7.62e-210	604.0	COG0449@1|root,arCOG00057@2157|Archaea,2XTC0@28890|Euryarchaeota,2460Q@183980|Archaeoglobi	183980|Archaeoglobi	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source	glmS	-	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	GATase_6,SIS
MGYG000000004_01114	456442.Mboo_0709	6.79e-238	662.0	COG1541@1|root,arCOG02620@2157|Archaea,2XU3A@28890|Euryarchaeota,2N95A@224756|Methanomicrobia	224756|Methanomicrobia	H	AMP-binding enzyme C-terminal domain	paaK-2	-	6.2.1.30	ko:K01912	ko00360,ko01120,ko05111,map00360,map01120,map05111	-	R02539	RC00004,RC00014	ko00000,ko00001,ko01000	-	-	-	AMP-binding,AMP-binding_C_2
MGYG000000004_01147	574087.Acear_0357	1.93e-121	362.0	COG0502@1|root,COG0502@2|Bacteria,1TPYQ@1239|Firmicutes,248H8@186801|Clostridia	186801|Clostridia	C	Iron-only hydrogenase maturation rSAM protein HydE	-	-	5.4.99.58	ko:K16180	ko00300,ko01120,map00300,map01120	-	R10010	RC02995	ko00000,ko00001,ko01000	-	-	-	Radical_SAM
MGYG000000004_01179	1123511.KB905865_gene1766	6.23e-187	557.0	COG1203@1|root,COG1203@2|Bacteria,1TQ9B@1239|Firmicutes,4H4U3@909932|Negativicutes	909932|Negativicutes	L	DEAD-like helicases superfamily	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,HD,Helicase_C
MGYG000000004_01211	1236689.MMALV_07080	3.08e-176	501.0	COG0609@1|root,arCOG01007@2157|Archaea,2XTXW@28890|Euryarchaeota	28890|Euryarchaeota	P	ABC-type Fe3 -siderophore transport system, permease component	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	iAF692.Mbar_A1871	FecCD
MGYG000000004_01276	1304866.K413DRAFT_0771	9.16e-70	226.0	COG3292@1|root,COG3292@2|Bacteria,1UICX@1239|Firmicutes,24ABD@186801|Clostridia	186801|Clostridia	T	Psort location Extracellular, score	-	-	-	-	-	-	-	-	-	-	-	-	Big_3_3,Glucodextran_B
MGYG000000004_01309	1540257.JQMW01000011_gene1657	2.09e-18	100.0	COG1520@1|root,COG3064@1|root,COG1520@2|Bacteria,COG3064@2|Bacteria,1UYNK@1239|Firmicutes,24C3F@186801|Clostridia,36HW7@31979|Clostridiaceae	186801|Clostridia	M	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,Cadherin-like,PEGA,PQQ_2,PQQ_3
MGYG000000004_00010	573063.Metin_0470	4.83e-77	233.0	COG1731@1|root,arCOG01322@2157|Archaea,2XX0K@28890|Euryarchaeota,23Q11@183939|Methanococci	183939|Methanococci	H	TIGRFAM Riboflavin synthase	ribC	-	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	DMRL_synthase
MGYG000000004_00076	1236689.MMALV_11400	9.11e-213	602.0	COG1363@1|root,arCOG01518@2157|Archaea,2XW74@28890|Euryarchaeota,3F2FY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	G	Aminopeptidase I zinc metalloprotease (M18)	-	-	3.4.11.21	ko:K01267	-	-	-	-	ko00000,ko01000,ko01002,ko04131	-	-	-	Peptidase_M18
MGYG000000004_00109	1054217.TALC_00961	4.39e-59	191.0	COG1014@1|root,arCOG01602@2157|Archaea,2XXK2@28890|Euryarchaeota,242GA@183967|Thermoplasmata	183967|Thermoplasmata	C	Pyruvate ferredoxin/flavodoxin oxidoreductase	-	-	1.2.7.8	ko:K00180	-	-	-	-	br01601,ko00000,ko01000	-	-	-	POR
MGYG000000004_00141	1235835.C814_00424	2.93e-265	739.0	COG0369@1|root,COG1151@2|Bacteria,1TP8X@1239|Firmicutes,247IN@186801|Clostridia,3WGG6@541000|Ruminococcaceae	186801|Clostridia	C	Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O	hcp	-	1.7.99.1	ko:K05601	ko00910,map00910	-	R00143	RC02797	ko00000,ko00001,ko01000	-	-	-	Amidoligase_2,Prismane
MGYG000000004_00174	1054217.TALC_00448	1.22e-52	171.0	COG0720@1|root,arCOG02172@2157|Archaea,2XXFY@28890|Euryarchaeota,241WN@183967|Thermoplasmata	183967|Thermoplasmata	H	6-pyruvoyl tetrahydropterin synthase	-	-	4.1.2.50,4.2.3.12	ko:K01737	ko00790,ko01100,map00790,map01100	M00842,M00843	R04286,R09959	RC01117,RC02846,RC02847	ko00000,ko00001,ko00002,ko01000,ko03016	-	-	-	PTPS
MGYG000000004_00206	443254.Marpi_1232	1.88e-116	347.0	COG2605@1|root,COG2605@2|Bacteria	2|Bacteria	G	GHMP kinase	hddA	-	2.7.1.168	ko:K07031	ko00540,map00540	-	R09770	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	CBS,GHMP_kinases_C,GHMP_kinases_N,Wzy_C
MGYG000000004_00239	339860.Msp_0063	2.01e-36	148.0	COG2244@1|root,arCOG02209@2157|Archaea,2XSUR@28890|Euryarchaeota,23PDF@183925|Methanobacteria	183925|Methanobacteria	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_C
MGYG000000004_00271	439481.Aboo_0743	7.54e-184	520.0	COG1697@1|root,arCOG04143@2157|Archaea,2XTNQ@28890|Euryarchaeota,3F2HT@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	Relaxes both positive and negative superturns and exhibits a strong decatenase activity	top6A	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003916,GO:0003918,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005488,GO:0006139,GO:0006259,GO:0006725,GO:0006807,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0016889,GO:0016894,GO:0017111,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0061505,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901363	5.99.1.3	ko:K03166	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	TP6A_N
MGYG000000004_00303	1236689.MMALV_04900	1.99e-78	240.0	COG0139@1|root,COG0140@1|root,arCOG02676@2157|Archaea,arCOG02677@2157|Archaea,2XX3X@28890|Euryarchaeota	28890|Euryarchaeota	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP	hisI	GO:0000105,GO:0003674,GO:0003824,GO:0004399,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0052803,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	3.5.4.19,3.6.1.31	ko:K01496,ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037	RC00002,RC01055	ko00000,ko00001,ko00002,ko01000	-	-	-	PRA-CH,PRA-PH
MGYG000000004_00339	1089553.Tph_c16750	4.65e-28	111.0	COG0622@1|root,COG2164@1|root,COG0622@2|Bacteria,COG2164@2|Bacteria,1UQF3@1239|Firmicutes,25JD6@186801|Clostridia,42GPP@68295|Thermoanaerobacterales	186801|Clostridia	S	Calcineurin-like phosphoesterase superfamily domain	-	-	-	ko:K07095	-	-	-	-	ko00000	-	-	-	Cyclophil_like,Metallophos_2
MGYG000000004_00371	439481.Aboo_1408	6.23e-282	791.0	COG0466@1|root,arCOG02160@2157|Archaea,2XTT0@28890|Euryarchaeota,3F2HW@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Belongs to the peptidase S16 family	lon	-	3.4.21.53	ko:K04076	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	AAA_32,LAGLIDADG_3,Lon_C,Mg_chelatase,Sigma54_activat
MGYG000000004_00436	679926.Mpet_2516	1.66e-48	163.0	COG1853@1|root,arCOG02016@2157|Archaea,2XYAJ@28890|Euryarchaeota,2N9RF@224756|Methanomicrobia	224756|Methanomicrobia	S	PFAM flavin reductase domain protein, FMN-binding	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
MGYG000000004_00469	439481.Aboo_1492	1.58e-36	131.0	COG0071@1|root,arCOG01833@2157|Archaea,2XY1D@28890|Euryarchaeota,3F2SN@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Belongs to the small heat shock protein (HSP20) family	hsp20b	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
MGYG000000004_00504	386456.JQKN01000001_gene1871	3.97e-77	242.0	COG0157@1|root,arCOG01482@2157|Archaea,2XTTY@28890|Euryarchaeota,23NNA@183925|Methanobacteria	183925|Methanobacteria	H	Involved in the catabolism of quinolinic acid (QA)	nadC	-	2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000	-	-	-	QRPTase_C,QRPTase_N
MGYG000000004_00602	742735.HMPREF9467_04848	9.28e-181	515.0	COG1373@1|root,COG1373@2|Bacteria,1TP7X@1239|Firmicutes,247ZX@186801|Clostridia,22267@1506553|Lachnoclostridium	186801|Clostridia	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000004_00634	1054217.TALC_00007	1.58e-27	109.0	COG1390@1|root,arCOG00869@2157|Archaea	2157|Archaea	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpE	-	-	ko:K02121	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_E
MGYG000000004_00666	1236689.MMALV_16840	1.19e-180	517.0	COG0269@1|root,arCOG00053@2157|Archaea,2XV47@28890|Euryarchaeota,3F2IP@33867|unclassified Euryarchaeota	28890|Euryarchaeota	G	Aldolase/RraA	-	-	4.1.2.43,5.3.1.27	ko:K13831	ko00030,ko00680,ko01100,ko01120,ko01200,ko01230,map00030,map00680,map01100,map01120,map01200,map01230	M00345,M00580	R05338,R05339,R09780	RC00377,RC00421,RC00422	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase,RraA-like
MGYG000000004_00698	255470.cbdbA481	2.55e-88	276.0	COG0620@1|root,COG0620@2|Bacteria,2G8QD@200795|Chloroflexi,34D53@301297|Dehalococcoidia	301297|Dehalococcoidia	E	Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00730	1236689.MMALV_02090	1.17e-111	337.0	COG0644@1|root,arCOG00570@2157|Archaea,2XU3J@28890|Euryarchaeota,3F2EW@33867|unclassified Euryarchaeota	28890|Euryarchaeota	C	Is involved in the reduction of 2,3- digeranylgeranylglycerophospholipids (unsaturated archaeols) into 2,3-diphytanylglycerophospholipids (saturated archaeols) in the biosynthesis of archaeal membrane lipids. Catalyzes the formation of archaetidic acid (2,3-di-O-phytanyl-sn-glyceryl phosphate) from 2,3-di-O-geranylgeranylglyceryl phosphate (DGGGP) via the hydrogenation of each double bond of the isoprenoid chains	-	-	1.3.1.101,1.3.7.11,1.5.5.1	ko:K00311,ko:K17830	ko00564,map00564	-	R10325,R10326,R10331	RC03134	ko00000,ko00001,ko01000	-	-	-	FAD_binding_2,FAD_binding_3,FAD_oxidored,GIDA,Lycopene_cycl,Trp_halogenase
MGYG000000004_00762	269797.Mbar_A3266	1.53e-51	169.0	COG0778@1|root,arCOG00288@2157|Archaea,2Y6YN@28890|Euryarchaeota,2NB04@224756|Methanomicrobia	224756|Methanomicrobia	C	Putative TM nitroreductase	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
MGYG000000004_00794	1236689.MMALV_15590	9.3e-132	395.0	COG0608@1|root,arCOG00427@2157|Archaea,2XW5A@28890|Euryarchaeota,3F2M1@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	DHHA1 domain	-	-	-	ko:K07463	-	-	-	-	ko00000	-	-	-	DHH,DHHA1
MGYG000000004_00828	323259.Mhun_2988	1.02e-55	209.0	COG0639@1|root,COG5607@1|root,arCOG01143@2157|Archaea,arCOG05139@2157|Archaea,2XUDG@28890|Euryarchaeota,2NAJW@224756|Methanomicrobia	224756|Methanomicrobia	T	Calcineurin-like phosphoesterase superfamily domain	-	-	3.1.3.16	ko:K01090	-	-	-	-	ko00000,ko01000	-	-	-	CHAD,Metallophos_2
MGYG000000004_00861	1054217.TALC_00969	4.35e-56	182.0	COG0163@1|root,arCOG01703@2157|Archaea,2XX3R@28890|Euryarchaeota,241QB@183967|Thermoplasmata	183967|Thermoplasmata	H	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	ubiX	-	2.5.1.129	ko:K03186	ko00130,ko00627,ko00940,ko01100,ko01110,ko01120,ko01220,map00130,map00627,map00940,map01100,map01110,map01120,map01220	M00117	R01238,R02952,R03367,R04985,R04986,R11225	RC00391,RC00814,RC03392	ko00000,ko00001,ko00002,ko01000	-	-	-	Flavoprotein
MGYG000000004_00893	243231.GSU1873	1.09e-97	317.0	COG1164@1|root,COG1164@2|Bacteria,1MXAC@1224|Proteobacteria,42NAD@68525|delta/epsilon subdivisions,2WKEY@28221|Deltaproteobacteria,43S56@69541|Desulfuromonadales	28221|Deltaproteobacteria	E	Oligopeptidase F	pepF	-	-	ko:K08602	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M3,Peptidase_M3_N
MGYG000000004_00927	742818.HMPREF9451_00761	1.12e-72	233.0	COG1575@1|root,COG1575@2|Bacteria,2HUDQ@201174|Actinobacteria,4CU70@84998|Coriobacteriia	84998|Coriobacteriia	H	UbiA prenyltransferase family	-	-	2.5.1.74	ko:K02548	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R05617,R06858,R10757	RC02935,RC02936,RC03264	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	UbiA
MGYG000000004_00959	1236689.MMALV_07360	3.66e-102	310.0	COG0247@1|root,COG2048@1|root,arCOG00338@2157|Archaea,arCOG07320@2157|Archaea,2Y32B@28890|Euryarchaeota	28890|Euryarchaeota	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	CCG,Fer4_10
MGYG000000004_00992	323259.Mhun_0598	2.38e-61	216.0	COG0477@1|root,arCOG00143@2157|Archaea,2Y8EQ@28890|Euryarchaeota,2NBPJ@224756|Methanomicrobia	224756|Methanomicrobia	G	TIGRFAM drug resistance transporter, EmrB QacA subfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000000004_01025	1236689.MMALV_02930	5.54e-31	114.0	COG1382@1|root,arCOG01342@2157|Archaea,2XX88@28890|Euryarchaeota,3F2W4@33867|unclassified Euryarchaeota	28890|Euryarchaeota	O	Molecular chaperone capable of stabilizing a range of proteins. Seems to fulfill an ATP-independent, HSP70-like function in archaeal de novo protein folding	pfdB	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006996,GO:0007010,GO:0008150,GO:0009987,GO:0016043,GO:0016272,GO:0022607,GO:0032991,GO:0034622,GO:0043933,GO:0044085,GO:0044424,GO:0044464,GO:0051087,GO:0051131,GO:0065003,GO:0071840	-	ko:K04798	-	-	-	-	ko00000,ko03110	-	-	-	ALIX_LYPXL_bnd,Prefoldin_2
MGYG000000004_01057	1236689.MMALV_14190	1.98e-22	88.2	COG0255@1|root,arCOG00785@2157|Archaea,2Y1DQ@28890|Euryarchaeota,3F2VT@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Ribosomal L29 protein	rpl29	-	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
MGYG000000004_01123	1121468.AUBR01000007_gene251	7.29e-68	216.0	COG1045@1|root,COG1045@2|Bacteria,1TR42@1239|Firmicutes,249SF@186801|Clostridia,42ENY@68295|Thermoanaerobacterales	186801|Clostridia	E	TIGRFAM Serine O-acetyltransferase	cysE	-	2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,SATase_N
MGYG000000004_01156	1094980.Mpsy_1686	3.03e-86	261.0	COG5012@1|root,arCOG02028@2157|Archaea,2XX6R@28890|Euryarchaeota,2NA0S@224756|Methanomicrobia	224756|Methanomicrobia	S	Acts probably as a methyl group carrier between MttB and either MtbA or MtaA	-	-	-	ko:K14084	ko00680,ko01120,ko01200,map00680,map01120,map01200	M00563	R09124	RC00035,RC00732,RC02984	ko00000,ko00001,ko00002	-	-	iAF692.Mbar_A1503	B12-binding,B12-binding_2
MGYG000000004_01220	1298598.JCM21714_1960	4.77e-75	233.0	COG0120@1|root,COG0120@2|Bacteria,1V1DB@1239|Firmicutes,4HFQ7@91061|Bacilli,47002@74385|Gracilibacillus	91061|Bacilli	G	Catalyzes the reversible conversion of ribose-5- phosphate to ribulose 5-phosphate	rpiA	-	5.3.1.6	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167,M00580	R01056	RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	DeoRC,Rib_5-P_isom_A
MGYG000000004_01285	797304.Natgr_1845	7.99e-40	155.0	COG5410@1|root,arCOG09550@2157|Archaea,2XVK5@28890|Euryarchaeota,23UYZ@183963|Halobacteria	183963|Halobacteria	K	chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6,Terminase_6C
MGYG000000004_01318	1236689.MMALV_11740	1.67e-111	338.0	COG0609@1|root,arCOG01007@2157|Archaea,2XTXW@28890|Euryarchaeota	28890|Euryarchaeota	P	ABC-type Fe3 -siderophore transport system, permease component	yfmD2	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD,PQQ_3
MGYG000000004_01350	1054217.TALC_01352	2.14e-54	176.0	COG1522@1|root,arCOG01580@2157|Archaea,2XWJA@28890|Euryarchaeota	28890|Euryarchaeota	K	COG1522 Transcriptional regulators	asnC1	-	-	ko:K03718	-	-	-	-	ko00000,ko03000	-	-	-	AsnC_trans_reg,HTH_24,HTH_AsnC-type
MGYG000000004_01384	1236689.MMALV_13630	4.43e-130	386.0	COG0003@1|root,arCOG02849@2157|Archaea,2XT6V@28890|Euryarchaeota	28890|Euryarchaeota	D	Arsenite-activated ATPase ArsA	arsA1	GO:0003674,GO:0005488,GO:0005515,GO:0042802	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
MGYG000000004_01418	1236689.MMALV_13770	3.96e-43	151.0	COG1994@1|root,arCOG00614@2157|Archaea,2XX7B@28890|Euryarchaeota,3F2QP@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Peptidase family M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50
MGYG000000004_01450	272134.KB731324_gene4784	5.49e-230	710.0	COG1112@1|root,COG2251@1|root,COG1112@2|Bacteria,COG2251@2|Bacteria,1G13W@1117|Cyanobacteria,1H7A4@1150|Oscillatoriales	1117|Cyanobacteria	L	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_11,AAA_12,AAA_30,IF2_N,PLDc_2,Pkinase,RNase_H_2
MGYG000000004_01482	573064.Mefer_1575	1.15e-07	61.2	arCOG08223@1|root,arCOG08223@2157|Archaea,2Y0BP@28890|Euryarchaeota,23RQ5@183939|Methanococci	183939|Methanococci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_01546	1210908.HSB1_35450	1.24e-20	94.0	COG0830@1|root,arCOG04530@2157|Archaea,2XTEA@28890|Euryarchaeota,23UV1@183963|Halobacteria	183963|Halobacteria	O	Urease accessory protein UreF	ureF	-	-	ko:K03188	-	-	-	-	ko00000	-	-	-	UreF
MGYG000000004_01578	536233.CLO_0989	1.5e-62	204.0	COG5620@1|root,COG5620@2|Bacteria,1V5S8@1239|Firmicutes,24K3Z@186801|Clostridia,36TMC@31979|Clostridiaceae	186801|Clostridia	S	GAD-like domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF1851,GAD-like
MGYG000000004_01610	1111454.HMPREF1250_1076	1.09e-177	498.0	COG0491@1|root,COG0491@2|Bacteria,1TT3D@1239|Firmicutes	1239|Firmicutes	S	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
MGYG000000004_01642	1121468.AUBR01000002_gene644	5.1e-107	325.0	COG2768@1|root,COG2768@2|Bacteria,1TQAW@1239|Firmicutes,247IS@186801|Clostridia,42ETU@68295|Thermoanaerobacterales	186801|Clostridia	C	4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K07138	-	-	-	-	ko00000	-	-	-	DUF362,Fer4,Fer4_4,Fer4_6,Fer4_7
MGYG000000004_01675	1273538.G159_05445	4.45e-33	121.0	2BJAS@1|root,32DKP@2|Bacteria,1U4Q3@1239|Firmicutes,4IKG4@91061|Bacilli,26HZU@186818|Planococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_01707	197221.22295352	3.36e-18	82.4	COG0607@1|root,COG0607@2|Bacteria,1G56U@1117|Cyanobacteria	1117|Cyanobacteria	P	Rhodanese-related sulfurtransferase	-	-	-	-	-	-	-	-	-	-	-	-	DUF2892,Rhodanese
MGYG000000004_00316	1236689.MMALV_03250	4.83e-89	266.0	COG0049@1|root,arCOG04254@2157|Archaea,2XTDC@28890|Euryarchaeota,3F2JI@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center	rps7	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
MGYG000000004_00483	368407.Memar_1731	2.47e-25	100.0	COG2138@1|root,arCOG02246@2157|Archaea,2XTSY@28890|Euryarchaeota,2N9W8@224756|Methanomicrobia	224756|Methanomicrobia	H	Catalyzes the insertion of Co(2 ) into sirohydrochlorin as part of the anaerobic pathway to cobalamin biosynthesis. Involved in the biosynthesis of the unique nickel-containing tetrapyrrole coenzyme F430, the prosthetic group of methyl- coenzyme M reductase (MCR), which plays a key role in methanogenesis and anaerobic methane oxidation. Catalyzes the insertion of Ni(2 ) into sirohydrochlorin to yield Ni- sirohydrochlorin	cbiX	-	4.99.1.11,4.99.1.3	ko:K22011	ko00860,ko01100,map00860,map01100	M00836	R05807,R11626	RC01012	ko00000,ko00001,ko00002,ko01000	-	-	iAF692.Mbar_A2400	CbiX
MGYG000000004_00100	572546.Arcpr_0357	6.22e-143	413.0	COG1899@1|root,arCOG04142@2157|Archaea,2XSTD@28890|Euryarchaeota,2461M@183980|Archaeoglobi	183980|Archaeoglobi	H	Catalyzes the NAD-dependent oxidative cleavage of spermidine and the subsequent transfer of the butylamine moiety of spermidine to the epsilon-amino group of a specific lysine residue of the eIF-5A precursor protein to form the intermediate deoxyhypusine residue	dys	-	2.5.1.46	ko:K00809	-	-	-	-	ko00000,ko01000	-	-	-	DS
MGYG000000004_00619	1236689.MMALV_16630	1.47e-74	231.0	COG0293@1|root,arCOG00079@2157|Archaea,2XT12@28890|Euryarchaeota,3F2P3@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit	rlmE	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0009451,GO:0009987,GO:0016070,GO:0016740,GO:0016741,GO:0032259,GO:0034641,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:1901360	2.1.1.166	ko:K02427	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	FtsJ,TRAM
MGYG000000004_01103	673860.AciM339_0983	8.63e-10	62.4	arCOG03799@1|root,arCOG03799@2157|Archaea,2Y6YH@28890|Euryarchaeota,3F2WT@33867|unclassified Euryarchaeota	28890|Euryarchaeota	T	Protein of unknown function (DUF835)	-	-	-	-	-	-	-	-	-	-	-	-	DUF835
MGYG000000004_01361	431943.CKL_2693	1.92e-143	424.0	COG2252@1|root,COG2252@2|Bacteria,1TQC6@1239|Firmicutes,2483Q@186801|Clostridia,36DY4@31979|Clostridiaceae	186801|Clostridia	S	Permease	-	-	-	ko:K06901	-	-	-	-	ko00000,ko02000	2.A.1.40	-	-	Xan_ur_permease
MGYG000000004_01396	394503.Ccel_3156	5.1e-25	105.0	COG2114@1|root,COG2114@2|Bacteria,1UJUT@1239|Firmicutes	1239|Firmicutes	T	Pfam Adenylate and Guanylate cyclase catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	-
