#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000006_01223	1054217.TALC_01118	1.06e-41	143.0	COG0864@1|root,arCOG01008@2157|Archaea,2XWHW@28890|Euryarchaeota	28890|Euryarchaeota	K	Transcriptional regulator	nikR1	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141	-	ko:K07722	-	-	-	-	ko00000,ko03000	-	-	-	NikR_C,RHH_1
MGYG000000006_01255	1232449.BAHV02000010_gene2594	3e-84	291.0	COG5263@1|root,COG5263@2|Bacteria,1UTNJ@1239|Firmicutes,253P8@186801|Clostridia	186801|Clostridia	P	Putative cell wall binding repeat	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CW_binding_1,Flg_new
MGYG000000006_01357	1232449.BAHV02000010_gene2594	8.18e-15	76.3	COG5263@1|root,COG5263@2|Bacteria,1UTNJ@1239|Firmicutes,253P8@186801|Clostridia	186801|Clostridia	P	Putative cell wall binding repeat	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CW_binding_1,Flg_new
MGYG000000006_01389	1236689.MMALV_15560	1.45e-73	229.0	COG0513@1|root,arCOG00078@2157|Archaea,2XTFM@28890|Euryarchaeota,3F2QI@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Involved in pre-rRNA and tRNA processing. Utilizes the methyl donor S-adenosyl-L-methionine to catalyze the site-specific 2'-hydroxyl methylation of ribose moieties in rRNA and tRNA. Site specificity is provided by a guide RNA that base pairs with the substrate. Methylation occurs at a characteristic distance from the sequence involved in base pairing with the guide RNA	flpA	GO:0000154,GO:0000494,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006325,GO:0006364,GO:0006396,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008213,GO:0008276,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0016074,GO:0016569,GO:0016570,GO:0016571,GO:0016740,GO:0016741,GO:0018364,GO:0019538,GO:0022613,GO:0031123,GO:0031126,GO:0031167,GO:0032259,GO:0033967,GO:0034470,GO:0034641,GO:0034660,GO:0034963,GO:0036009,GO:0036211,GO:0042054,GO:0042254,GO:0043144,GO:0043170,GO:0043412,GO:0043414,GO:0043628,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0046483,GO:0051276,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140096,GO:0140098,GO:0140102,GO:1901360,GO:1901363,GO:1901564,GO:1990258,GO:1990259	-	ko:K04795	-	-	-	-	ko00000,ko03009	-	-	-	Fibrillarin
MGYG000000006_01423	1236689.MMALV_02340	8.62e-75	241.0	COG0430@1|root,arCOG04125@2157|Archaea,2XT7I@28890|Euryarchaeota,3F2MX@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Catalyzes the conversion of 3'-phosphate to a 2',3'- cyclic phosphodiester at the end of RNA. The mechanism of action of the enzyme occurs in 3 steps (A) adenylation of the enzyme by ATP	rtcA	GO:0003674,GO:0003824,GO:0003963,GO:0009975,GO:0016874,GO:0016886,GO:0140098	6.5.1.4,6.5.1.5	ko:K01974,ko:K18105	-	-	-	-	ko00000,ko01000	-	-	-	RTC,RTC_insert
MGYG000000006_01522	1235793.C809_03024	2.5e-105	308.0	COG2184@1|root,COG2184@2|Bacteria,1TPUZ@1239|Firmicutes,248XF@186801|Clostridia,27KK5@186928|unclassified Lachnospiraceae	186801|Clostridia	D	Fic/DOC family	fic	-	-	ko:K04095	-	-	-	-	ko00000,ko03036	-	-	-	Bro-N,Fic
MGYG000000006_01555	1449050.JNLE01000005_gene5244	2.7e-39	148.0	COG5279@1|root,COG5279@2|Bacteria,1V8TE@1239|Firmicutes,24CI3@186801|Clostridia,36GZB@31979|Clostridiaceae	186801|Clostridia	D	transglutaminase	-	-	-	-	-	-	-	-	-	-	-	-	Big_5,CW_binding_2,DUF5050,Transglut_core
MGYG000000006_00567	1236689.MMALV_09470	2.4e-201	573.0	arCOG03330@1|root,arCOG03330@2157|Archaea,2XW6A@28890|Euryarchaeota	28890|Euryarchaeota	H	Methanol-cobalamin methyltransferase B subunit	mtaB	-	2.1.1.90	ko:K04480	ko00680,ko01120,ko01200,map00680,map01120,map01200	M00356	R04384,R09098	RC00035,RC01144,RC01145,RC02440	ko00000,ko00001,ko00002,ko01000	-	-	-	MtaB
MGYG000000006_00017	1236689.MMALV_03980	1.78e-39	136.0	COG4055@1|root,arCOG04859@2157|Archaea,2Y040@28890|Euryarchaeota	28890|Euryarchaeota	H	PFAM Methyl-coenzyme M reductase, protein D	-	-	-	ko:K03422	ko00680,ko01100,ko01120,map00680,map01100,map01120	-	-	-	ko00000,ko00001	-	-	-	MCR_D
MGYG000000006_00050	552811.Dehly_0901	2.4e-62	216.0	COG1032@1|root,COG1032@2|Bacteria,2G6X0@200795|Chloroflexi,34D6J@301297|Dehalococcoidia	301297|Dehalococcoidia	C	B12 binding domain	-	-	-	-	-	-	-	-	-	-	-	-	B12-binding,DUF4070,Radical_SAM
MGYG000000006_00082	1236689.MMALV_15260	9.88e-82	253.0	COG1712@1|root,arCOG00254@2157|Archaea,2XXKF@28890|Euryarchaeota,3F2RC@33867|unclassified Euryarchaeota	28890|Euryarchaeota	F	Domain of unknown function DUF108	nadX	-	1.4.1.21,5.3.3.2	ko:K01823,ko:K06989	ko00760,ko00900,ko01100,ko01110,ko01130,map00760,map00900,map01100,map01110,map01130	M00095,M00096,M00364,M00365,M00366,M00367	R01123,R07407,R07410	RC00455,RC02566	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF108,NAD_binding_3
MGYG000000006_00118	1236689.MMALV_04990	2.43e-78	240.0	COG0118@1|root,arCOG00089@2157|Archaea,2XTJ7@28890|Euryarchaeota	28890|Euryarchaeota	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR	hisH	-	-	ko:K02501	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase
MGYG000000006_00248	1054217.TALC_00423	5.4e-85	264.0	COG0024@1|root,arCOG01001@2157|Archaea,2XT8G@28890|Euryarchaeota,241PI@183967|Thermoplasmata	183967|Thermoplasmata	E	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
MGYG000000006_00348	1236689.MMALV_06970	4.38e-25	103.0	arCOG03518@1|root,arCOG03518@2157|Archaea,2Y0DN@28890|Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_00381	1280692.AUJL01000013_gene3313	3.92e-65	207.0	COG0637@1|root,COG0637@2|Bacteria,1VCK3@1239|Firmicutes,25B1D@186801|Clostridia	186801|Clostridia	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
MGYG000000006_00414	1041930.Mtc_1235	5.35e-31	116.0	COG4800@1|root,arCOG04375@2157|Archaea,2XXJS@28890|Euryarchaeota,2N9MB@224756|Methanomicrobia	224756|Methanomicrobia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000006_00512	1236689.MMALV_16650	3.21e-69	216.0	COG1772@1|root,arCOG04364@2157|Archaea,2XXJ6@28890|Euryarchaeota	28890|Euryarchaeota	S	Protein of unknown function (DUF531)	-	-	-	ko:K09725	-	-	-	-	ko00000	-	-	-	DUF531
MGYG000000006_00544	1054217.TALC_01516	7.16e-133	390.0	COG2108@1|root,arCOG00932@2157|Archaea,2XU78@28890|Euryarchaeota	28890|Euryarchaeota	S	conserved protein related to pyruvate formate-lyase activating enzyme	-	-	-	ko:K07129	-	-	-	-	ko00000	-	-	-	Fer4_12,Fer4_14,Radical_SAM
MGYG000000006_00608	1236689.MMALV_04160	3.73e-14	69.7	arCOG03367@1|root,arCOG03367@2157|Archaea	2157|Archaea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_00642	420247.Msm_0393	2.2e-31	130.0	COG0247@1|root,COG0479@1|root,arCOG00333@2157|Archaea,arCOG00963@2157|Archaea,2Y85M@28890|Euryarchaeota,23NVI@183925|Methanobacteria	183925|Methanobacteria	C	fumarate reductase	-	-	1.3.4.1	ko:K18210	ko00720,ko01120,ko01200,map00720,map01120,map01200	M00620	R10660	RC00045	ko00000,ko00001,ko00002,ko01000	-	-	-	CCG,Fer2_3,Fer4_8
MGYG000000006_00706	439481.Aboo_0184	2.45e-96	288.0	COG1500@1|root,arCOG04187@2157|Archaea,2XTNH@28890|Euryarchaeota,3F2JN@33867|unclassified Euryarchaeota	28890|Euryarchaeota	J	Shwachman-Bodian-Diamond syndrome (SBDS) protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363	-	ko:K14574	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	SBDS,SBDS_C
MGYG000000006_00739	1304885.AUEY01000004_gene923	1.23e-15	91.3	COG0834@1|root,COG2203@1|root,COG5002@1|root,COG0834@2|Bacteria,COG2203@2|Bacteria,COG5002@2|Bacteria,1R5EN@1224|Proteobacteria,43CS7@68525|delta/epsilon subdivisions,2X7ZW@28221|Deltaproteobacteria,2MPMK@213118|Desulfobacterales	28221|Deltaproteobacteria	T	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	-	-	-	-	-	-	-	-	-	-	-	-	GAF_2,HAMP,HATPase_c,HisKA,PAS,PAS_3,PAS_4,PAS_7,PAS_8,PAS_9,Response_reg,SBP_bac_3,dCache_1,sCache_3_2
MGYG000000006_00772	1236689.MMALV_07360	1.13e-107	324.0	COG0247@1|root,COG2048@1|root,arCOG00338@2157|Archaea,arCOG07320@2157|Archaea,2Y32B@28890|Euryarchaeota	28890|Euryarchaeota	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	CCG,Fer4_10
MGYG000000006_00805	537013.CLOSTMETH_02288	1.65e-85	298.0	COG1520@1|root,COG1520@2|Bacteria,1UYNK@1239|Firmicutes,24C3F@186801|Clostridia,3WJ7G@541000|Ruminococcaceae	186801|Clostridia	N	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,Cadherin-like,DUF4430,PEGA,PQQ_2,PQQ_3,fn3
MGYG000000006_00851	1280698.AUJS01000042_gene3291	2.62e-233	650.0	COG1373@1|root,COG1373@2|Bacteria,1TP7X@1239|Firmicutes,249UX@186801|Clostridia,27W7B@189330|Dorea	186801|Clostridia	S	Domain of unknown function (DUF4143)	-	-	-	-	-	-	-	-	-	-	-	-	AAA_14,DUF4143
MGYG000000006_00883	1408437.JNJN01000035_gene1811	2.23e-58	184.0	COG0432@1|root,COG0432@2|Bacteria,1V6J7@1239|Firmicutes,24J8G@186801|Clostridia,25X5F@186806|Eubacteriaceae	186801|Clostridia	S	Uncharacterised protein family UPF0047	-	-	-	-	-	-	-	-	-	-	-	-	Spt5-NGN,UPF0047
MGYG000000006_00949	1236689.MMALV_11970	1.07e-61	211.0	COG0310@1|root,COG0619@1|root,COG1930@1|root,arCOG02248@2157|Archaea,arCOG02249@2157|Archaea,arCOG04384@2157|Archaea,2XWDU@28890|Euryarchaeota,3F2UD@33867|unclassified Euryarchaeota	28890|Euryarchaeota	P	Cobalt uptake substrate-specific transmembrane region	-	-	-	ko:K02007	ko02010,map02010	M00245,M00246	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.18,3.A.1.22,3.A.1.23	-	-	CbiM,CbiN,CbiQ,PDGLE
MGYG000000006_00981	1236689.MMALV_01680	8.24e-22	88.6	arCOG05136@1|root,arCOG05136@2157|Archaea,2Y1BS@28890|Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_01013	673860.AciM339_0592	1.65e-68	223.0	COG0350@1|root,COG1515@1|root,arCOG00929@2157|Archaea,arCOG02724@2157|Archaea,2XURE@28890|Euryarchaeota,3F2XY@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	6-O-methylguanine DNA methyltransferase, DNA binding domain	nfi	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	3.1.21.7	ko:K05982	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1,Endonuclease_5
MGYG000000006_01045	1236689.MMALV_08860	1.08e-208	606.0	COG0573@1|root,COG0581@1|root,arCOG00167@2157|Archaea,arCOG00168@2157|Archaea,2XTYD@28890|Euryarchaeota	28890|Euryarchaeota	P	probably responsible for the translocation of the substrate across the membrane	pstC	-	-	ko:K02037,ko:K02038	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
MGYG000000006_01077	309799.DICTH_1659	2.5e-66	214.0	COG1606@1|root,COG1606@2|Bacteria	2|Bacteria	L	tRNA processing	-	-	4.99.1.12	ko:K06864,ko:K09121	-	-	-	-	ko00000,ko01000	-	-	-	ATP_bind_3,Asn_synthase,CCG,DUF111,Fer4_8,NAD_synthase,QueC,RVT_3
MGYG000000006_01111	673860.AciM339_1367	2.55e-09	58.5	arCOG06971@1|root,arCOG06971@2157|Archaea,2Y24Q@28890|Euryarchaeota,3F3D4@33867|unclassified Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	RHH_1
MGYG000000006_01175	1226325.HMPREF1548_02748	3.45e-220	622.0	COG1680@1|root,COG3439@1|root,COG1680@2|Bacteria,COG3439@2|Bacteria,1TRPT@1239|Firmicutes,2495H@186801|Clostridia,36GUT@31979|Clostridiaceae	186801|Clostridia	V	beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,Beta-lactamase,DUF302,SLH
MGYG000000006_01207	1236689.MMALV_10990	3.41e-150	443.0	COG0513@1|root,arCOG00558@2157|Archaea,2XUS4@28890|Euryarchaeota,3F2EZ@33867|unclassified Euryarchaeota	28890|Euryarchaeota	L	helicase superfamily c-terminal domain	-	-	3.6.4.13	ko:K05592,ko:K11927	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	DEAD,DbpA,Helicase_C
MGYG000000006_01239	944479.JQLX01000011_gene820	5.22e-13	69.3	COG2314@1|root,COG2314@2|Bacteria	2|Bacteria	J	TM2 domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF3592,TM2,zinc_ribbon_2
MGYG000000006_01271	1054217.TALC_00987	2.89e-52	169.0	COG1586@1|root,arCOG00279@2157|Archaea,2XZIS@28890|Euryarchaeota	28890|Euryarchaeota	E	S-adenosylmethionine decarboxylase	-	-	4.1.1.50	ko:K01611	ko00270,ko00330,ko01100,map00270,map00330,map01100	M00034,M00133	R00178	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	AdoMet_dc
MGYG000000006_01306	1121115.AXVN01000005_gene2261	1.15e-10	68.2	COG1835@1|root,COG1835@2|Bacteria,1VIE2@1239|Firmicutes,24SHJ@186801|Clostridia	186801|Clostridia	I	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
MGYG000000006_01341	1236689.MMALV_01500	3.77e-16	80.5	COG3371@1|root,arCOG02008@2157|Archaea,2Y3Y6@28890|Euryarchaeota	28890|Euryarchaeota	S	Protein of unknown function (DUF998)	-	-	-	-	-	-	-	-	-	-	-	-	DUF998
MGYG000000006_01373	537013.CLOSTMETH_01358	2.79e-160	457.0	COG1262@1|root,COG1262@2|Bacteria,1TSVX@1239|Firmicutes,24BW6@186801|Clostridia,3WHC8@541000|Ruminococcaceae	186801|Clostridia	C	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	HEAT_2
MGYG000000006_01406	1236689.MMALV_02300	2.39e-60	194.0	COG0235@1|root,arCOG04226@2157|Archaea,2XX10@28890|Euryarchaeota	28890|Euryarchaeota	G	Class II aldolase	fucA	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0008270,GO:0008738,GO:0009056,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0019321,GO:0019323,GO:0043167,GO:0043169,GO:0044238,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046365,GO:0046872,GO:0046914,GO:0071704,GO:1901575	4.1.2.17,5.1.3.4	ko:K01628,ko:K03077	ko00040,ko00051,ko00053,ko01100,ko01120,map00040,map00051,map00053,map01100,map01120	M00550	R02262,R05850	RC00603,RC00604,RC01479	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase_II
MGYG000000006_01440	1054217.TALC_00977	6.01e-188	552.0	COG0826@1|root,arCOG03203@2157|Archaea,2XT7F@28890|Euryarchaeota	28890|Euryarchaeota	O	PFAM peptidase U32	-	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	DUF3656,Peptidase_U32
MGYG000000006_01474	661087.HMPREF1008_00888	1.86e-26	115.0	COG1404@1|root,COG1404@2|Bacteria,2GNU1@201174|Actinobacteria	201174|Actinobacteria	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S8
MGYG000000006_01506	69014.TK0929	1.93e-152	445.0	COG0043@1|root,arCOG01671@2157|Archaea,2XUDW@28890|Euryarchaeota,242S6@183968|Thermococci	183968|Thermococci	H	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	-	-	-	-	-	-	-	-	-	-	-	-	UbiD
MGYG000000006_01538	439481.Aboo_0952	2.01e-19	85.9	arCOG05517@1|root,arCOG05517@2157|Archaea,2Y72T@28890|Euryarchaeota,3F3AH@33867|unclassified Euryarchaeota	28890|Euryarchaeota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000006_01251	588581.Cpap_4149	6.57e-69	212.0	COG3467@1|root,COG3467@2|Bacteria,1V2CN@1239|Firmicutes,24GEQ@186801|Clostridia	186801|Clostridia	S	PFAM pyridoxamine 5'-phosphate	-	-	-	ko:K07005	-	-	-	-	ko00000	-	-	-	Pyridox_ox_2
MGYG000000006_01284	1236689.MMALV_13680	3.23e-44	157.0	COG0583@1|root,arCOG00225@2157|Archaea,2XYM3@28890|Euryarchaeota	28890|Euryarchaeota	K	Bacterial regulatory helix-turn-helix protein, lysR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1
MGYG000000006_01353	1236689.MMALV_05190	6.27e-36	132.0	COG3413@1|root,arCOG02271@2157|Archaea	2157|Archaea	S	Bacterio-opsin activator HTH	-	-	-	ko:K06930	-	-	-	-	ko00000	-	-	-	HTH_10
MGYG000000006_01486	1054217.TALC_01355	2.01e-24	94.0	COG0298@1|root,arCOG04427@2157|Archaea,2Y0AJ@28890|Euryarchaeota	28890|Euryarchaeota	O	PFAM hydrogenase expression formation protein (HUPF HYPC)	hypC	-	-	ko:K04653	-	-	-	-	ko00000	-	-	-	HupF_HypC
MGYG000000006_01518	1054217.TALC_00680	5.09e-75	233.0	COG0149@1|root,arCOG01087@2157|Archaea,2XTY3@28890|Euryarchaeota,241RE@183967|Thermoplasmata	183967|Thermoplasmata	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	tpiA	-	5.3.1.1	ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01015	RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	His_biosynth,TIM,ThiG
MGYG000000006_01551	1054217.TALC_01501	5.93e-61	197.0	COG0560@1|root,arCOG01158@2157|Archaea,2Y79H@28890|Euryarchaeota,241UM@183967|Thermoplasmata	183967|Thermoplasmata	E	haloacid dehalogenase-like hydrolase	-	-	3.1.3.3	ko:K01079	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R00582	RC00017	ko00000,ko00001,ko00002,ko01000,ko01009	-	-	-	HAD
MGYG000000006_01386	1054217.TALC_01451	6.15e-83	265.0	COG0061@1|root,COG0483@1|root,arCOG01348@2157|Archaea,arCOG01349@2157|Archaea,2XTP6@28890|Euryarchaeota,241Q7@183967|Thermoplasmata	183967|Thermoplasmata	F	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK	-	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	Inositol_P,NAD_kinase
MGYG000000006_00853	1054217.TALC_00940	1.42e-124	369.0	COG0330@1|root,arCOG01915@2157|Archaea,2XTA2@28890|Euryarchaeota,241RS@183967|Thermoplasmata	183967|Thermoplasmata	O	prohibitin homologues	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
MGYG000000006_01449	673860.AciM339_0763	2.48e-110	328.0	COG1013@1|root,arCOG01601@2157|Archaea,2XT3E@28890|Euryarchaeota,3F2JH@33867|unclassified Euryarchaeota	28890|Euryarchaeota	C	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	vorB	-	1.2.7.1,1.2.7.7	ko:K00170,ko:K00187	ko00010,ko00020,ko00280,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00280,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R07160,R08034,R08566,R08567	RC00004,RC00250,RC02742,RC02833,RC02856	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C
MGYG000000006_01158	1236689.MMALV_00100	1.01e-32	116.0	COG1436@1|root,arCOG04102@2157|Archaea,2XXYI@28890|Euryarchaeota	28890|Euryarchaeota	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpF	-	-	ko:K02122	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_F
MGYG000000006_01030	1236689.MMALV_10930	3.86e-74	243.0	COG0517@1|root,arCOG00601@2157|Archaea,2XT75@28890|Euryarchaeota,3F2MU@33867|unclassified Euryarchaeota	28890|Euryarchaeota	S	Domain in cystathionine beta-synthase and other proteins.	cbs1	-	-	-	-	-	-	-	-	-	-	-	CBS,HycI,Ribosomal_S30AE
MGYG000000006_00733	1211817.CCAT010000083_gene1462	8.57e-21	100.0	COG0407@1|root,COG0407@2|Bacteria,1USM0@1239|Firmicutes,24G8G@186801|Clostridia	186801|Clostridia	H	Uroporphyrinogen decarboxylase (URO-D)	-	-	4.1.1.37	ko:K01599	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03197,R04972	RC00872	ko00000,ko00001,ko00002,ko01000	-	-	-	URO-D
MGYG000000006_00734	1211817.CCAT010000083_gene1462	8.57e-21	100.0	COG0407@1|root,COG0407@2|Bacteria,1USM0@1239|Firmicutes,24G8G@186801|Clostridia	186801|Clostridia	H	Uroporphyrinogen decarboxylase (URO-D)	-	-	4.1.1.37	ko:K01599	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03197,R04972	RC00872	ko00000,ko00001,ko00002,ko01000	-	-	-	URO-D
MGYG000000006_00701	1236689.MMALV_02950	8.55e-16	69.7	COG1996@1|root,arCOG04341@2157|Archaea,2Y5VN@28890|Euryarchaeota	28890|Euryarchaeota	K	DNA directed RNA polymerase, 7 kDa subunit	-	-	2.7.7.6	ko:K03059	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00184	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021	-	-	-	DNA_RNApol_7kD
MGYG000000006_01309	1236689.MMALV_03870	2.6e-225	635.0	COG1690@1|root,arCOG04246@2157|Archaea,2XTIC@28890|Euryarchaeota,3F2GK@33867|unclassified Euryarchaeota	28890|Euryarchaeota	H	tRNA-splicing ligase RtcB	rtcB	GO:0000166,GO:0000394,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003972,GO:0005488,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0008452,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016886,GO:0017076,GO:0019001,GO:0019002,GO:0030145,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901363	6.5.1.3	ko:K14415	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Intein_splicing,LAGLIDADG_3,RtcB
MGYG000000006_00473	868595.Desca_0745	1.01e-252	711.0	COG0804@1|root,COG0804@2|Bacteria,1TPQP@1239|Firmicutes,24D62@186801|Clostridia,260ZR@186807|Peptococcaceae	186801|Clostridia	E	Belongs to the metallo-dependent hydrolases superfamily. Urease alpha subunit family	ureC	-	3.5.1.5	ko:K01428	ko00220,ko00230,ko00791,ko01100,ko01120,ko05120,map00220,map00230,map00791,map01100,map01120,map05120	-	R00131	RC02798,RC02806	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1,Urease_alpha
